job_id,industry,job_title,experience_level,employment_type,salary_min_usd,salary_max_usd,posted_date,company_size
1749,E-commerce,Data Analyst,Mid,Internship,117423,185384,22-09-2024,Startup
1750,Healthcare,Data Scientist,Entry,Contract,82983,154304,04-02-2025,Startup
1751,Education,ML Engineer,Senior,Internship,44946,127238,04-06-2024,Large
1752,Tech,Data Analyst,Senior,Remote,138174,196751,25-03-2025,Large
1753,Tech,NLP Engineer,Entry,Internship,141056,174505,12-12-2024,Mid
1754,Retail,NLP Engineer,Mid,Full-time,56727,128729,14-12-2023,Startup
1755,E-commerce,AI Researcher,Mid,Internship,118148,188104,23-04-2025,Startup
1756,Education,AI Researcher,Entry,Contract,139066,166070,26-04-2024,Large
1757,Automotive,Data Scientist,Mid,Full-time,108653,184973,24-10-2024,Large
1758,Healthcare,Computer Vision Engineer,Entry,Internship,89361,142061,10-03-2024,Mid
1759,Healthcare,ML Engineer,Entry,Contract,63877,154660,24-07-2025,Large
1760,Healthcare,Data Scientist,Senior,Contract,126539,221782,31-12-2024,Startup
1761,Finance,Data Scientist,Senior,Internship,148786,200150,06-12-2024,Startup
1762,Finance,ML Engineer,Entry,Remote,119811,192662,13-08-2024,Large
1763,Retail,Quant Researcher,Entry,Contract,81526,98544,03-01-2024,Large
1764,Healthcare,AI Product Manager,Senior,Contract,121033,138940,08-05-2025,Startup
1765,Education,Data Analyst,Mid,Internship,72934,95192,29-07-2024,Startup
1766,Tech,Quant Researcher,Mid,Full-time,44039,63263,01-02-2024,Startup
1767,Healthcare,AI Product Manager,Entry,Remote,46970,125252,14-03-2025,Mid
1768,Tech,Computer Vision Engineer,Entry,Contract,118416,199499,27-09-2024,Mid
1769,E-commerce,AI Product Manager,Entry,Remote,65640,83693,11-07-2024,Startup
1770,Education,Computer Vision Engineer,Mid,Contract,81177,94986,31-05-2024,Large
1771,Tech,Computer Vision Engineer,Mid,Internship,103151,196428,16-12-2024,Startup
1772,Automotive,Computer Vision Engineer,Entry,Internship,117069,178784,08-12-2023,Startup
1773,Education,Data Analyst,Entry,Full-time,113673,155142,29-05-2024,Large
1774,E-commerce,NLP Engineer,Senior,Full-time,138749,165833,21-01-2025,Startup
1775,Finance,Quant Researcher,Entry,Remote,100978,164897,09-01-2025,Large
1776,Automotive,Data Scientist,Senior,Full-time,108286,185587,17-07-2025,Mid
1777,Finance,AI Researcher,Entry,Internship,56159,125898,20-03-2024,Startup
1778,Retail,Data Scientist,Entry,Contract,77346,131068,06-10-2024,Startup
1779,Finance,Computer Vision Engineer,Mid,Remote,50711,112317,25-02-2024,Mid
1780,E-commerce,AI Product Manager,Entry,Remote,105715,122718,23-01-2024,Large
1781,Retail,Data Scientist,Mid,Full-time,65347,115073,08-05-2024,Startup
1782,Education,NLP Engineer,Senior,Internship,119430,197885,02-05-2025,Mid
1783,Healthcare,Data Scientist,Mid,Remote,148872,221944,06-12-2023,Mid
1784,E-commerce,Quant Researcher,Mid,Remote,59784,116141,02-10-2024,Mid
1785,Healthcare,AI Product Manager,Senior,Full-time,100903,151186,28-12-2024,Startup
1786,Education,Computer Vision Engineer,Mid,Full-time,101903,111989,30-12-2023,Large
1787,Retail,ML Engineer,Entry,Contract,147468,228501,12-11-2023,Mid
1788,Finance,Computer Vision Engineer,Senior,Full-time,127777,214097,24-04-2024,Mid
1789,Finance,AI Researcher,Senior,Remote,75757,96179,03-08-2024,Startup
1790,Tech,AI Researcher,Mid,Internship,114948,190372,08-10-2024,Large
1791,Healthcare,Data Analyst,Entry,Remote,77386,96514,10-03-2025,Mid
1792,Finance,Data Analyst,Senior,Contract,69451,119444,23-11-2023,Mid
1793,Retail,Data Scientist,Senior,Contract,104456,117390,28-02-2024,Mid
1794,Retail,AI Researcher,Senior,Remote,148709,198017,30-08-2025,Mid
1795,Tech,AI Product Manager,Mid,Internship,103079,119522,08-05-2025,Large
1796,Finance,Data Scientist,Entry,Full-time,113860,151781,26-07-2024,Large
1797,E-commerce,Data Analyst,Senior,Full-time,74945,103128,14-12-2024,Startup
1798,Healthcare,ML Engineer,Senior,Full-time,92486,179935,13-12-2023,Large
1799,Healthcare,Data Scientist,Entry,Remote,106180,184308,23-09-2024,Large
1800,Automotive,AI Researcher,Mid,Remote,132233,160821,09-06-2024,Mid
1801,Education,ML Engineer,Senior,Internship,91241,125804,26-07-2024,Startup
1802,Finance,Computer Vision Engineer,Senior,Full-time,110000,185537,27-04-2024,Startup
1803,Education,ML Engineer,Mid,Internship,52748,92984,21-10-2024,Mid
1804,Tech,ML Engineer,Entry,Remote,96779,134713,22-08-2024,Mid
1805,Automotive,AI Product Manager,Mid,Remote,104125,191894,17-07-2024,Startup
1806,E-commerce,Data Scientist,Senior,Contract,69252,109380,28-11-2023,Mid
1807,Education,Quant Researcher,Entry,Full-time,111030,208765,21-05-2024,Mid
1808,Education,AI Product Manager,Senior,Remote,41699,59726,12-01-2025,Startup
1809,E-commerce,Data Scientist,Entry,Contract,106640,124170,14-08-2024,Large
1810,Automotive,Computer Vision Engineer,Entry,Contract,100995,196234,02-06-2025,Large
1811,Retail,Data Analyst,Mid,Remote,45889,122997,20-03-2024,Startup
1812,Finance,Data Analyst,Entry,Remote,143526,170125,29-03-2024,Large
1813,Retail,NLP Engineer,Mid,Full-time,50742,114775,07-05-2025,Large
1814,Education,NLP Engineer,Senior,Internship,92504,103546,27-04-2024,Mid
1815,Tech,NLP Engineer,Senior,Full-time,140645,172949,20-12-2023,Mid
1816,Tech,Computer Vision Engineer,Senior,Full-time,67314,88216,04-10-2023,Mid
1817,Education,Data Scientist,Mid,Internship,116027,190410,19-02-2025,Startup
1818,Education,ML Engineer,Mid,Internship,55995,137734,18-03-2025,Large
1819,Finance,ML Engineer,Entry,Contract,79142,150174,01-09-2025,Startup
1820,E-commerce,Data Analyst,Entry,Internship,49729,93113,27-01-2024,Mid
1821,Education,ML Engineer,Mid,Remote,133127,147369,21-08-2024,Large
1822,Healthcare,AI Researcher,Entry,Contract,64534,127901,08-04-2025,Large
1823,Healthcare,Data Analyst,Mid,Full-time,100195,144148,25-12-2023,Startup
1824,Finance,Data Analyst,Entry,Full-time,65884,114586,22-09-2023,Startup
1825,Education,Data Scientist,Mid,Contract,110008,207656,24-11-2023,Large
1826,Retail,AI Product Manager,Entry,Internship,141080,176268,10-09-2024,Startup
1827,Healthcare,NLP Engineer,Mid,Full-time,98451,116247,27-08-2024,Mid
1828,E-commerce,AI Product Manager,Entry,Remote,92936,189944,07-03-2024,Startup
1829,Automotive,AI Product Manager,Senior,Internship,95352,123255,19-08-2025,Mid
1830,E-commerce,Quant Researcher,Mid,Contract,58077,99999,01-04-2025,Startup
1831,Finance,Data Analyst,Mid,Remote,124312,151418,21-07-2024,Large
1832,Healthcare,NLP Engineer,Senior,Remote,93786,129779,19-07-2024,Large
1833,Tech,Computer Vision Engineer,Mid,Internship,110572,124509,14-01-2024,Large
1834,Finance,Data Analyst,Entry,Full-time,51641,93894,30-11-2024,Large
1835,Tech,NLP Engineer,Senior,Full-time,51700,88420,08-03-2024,Large
1836,Automotive,ML Engineer,Entry,Internship,116899,150888,03-12-2023,Startup
1837,Automotive,Data Analyst,Mid,Remote,81196,159549,08-08-2025,Large
1838,Healthcare,Quant Researcher,Entry,Internship,59030,80182,08-06-2024,Large
1839,Education,Quant Researcher,Entry,Contract,64001,154291,30-07-2024,Mid
1840,Healthcare,Quant Researcher,Mid,Full-time,107796,134517,24-03-2024,Startup
1841,Tech,Data Scientist,Entry,Remote,71884,105313,01-08-2024,Large
1842,Tech,Data Scientist,Senior,Full-time,147074,174771,05-01-2025,Large
1843,Tech,AI Product Manager,Mid,Full-time,92572,114371,13-08-2025,Large
1844,Education,AI Product Manager,Mid,Remote,102870,113156,23-03-2025,Mid
1845,Tech,NLP Engineer,Mid,Internship,120347,143612,17-04-2024,Mid
1846,E-commerce,Data Scientist,Senior,Internship,75231,145702,27-12-2023,Startup
1847,Healthcare,Data Scientist,Senior,Internship,58470,121970,23-02-2025,Large
1848,Automotive,NLP Engineer,Entry,Full-time,106459,135097,28-08-2025,Mid
1849,Tech,ML Engineer,Mid,Remote,122945,203527,31-05-2025,Large
1850,Education,Data Analyst,Mid,Internship,124091,191684,09-03-2024,Startup
1851,Automotive,Computer Vision Engineer,Senior,Full-time,137315,197039,19-03-2024,Startup
1852,Healthcare,AI Researcher,Entry,Remote,106512,143521,23-01-2025,Large
1853,Retail,NLP Engineer,Mid,Contract,98138,173798,12-06-2025,Mid
1854,Finance,Computer Vision Engineer,Entry,Internship,135742,157917,24-11-2024,Large
1855,E-commerce,ML Engineer,Senior,Internship,83533,101505,23-07-2024,Mid
1856,Healthcare,Computer Vision Engineer,Entry,Remote,121547,203993,23-10-2023,Mid
1857,Retail,Data Analyst,Entry,Contract,120806,164790,05-08-2025,Large
1858,Tech,Computer Vision Engineer,Mid,Internship,98170,187910,11-07-2024,Startup
1859,Education,Data Analyst,Senior,Internship,69719,121288,23-10-2024,Startup
1860,Education,Quant Researcher,Mid,Internship,149745,219560,21-09-2023,Large
1861,Healthcare,AI Product Manager,Entry,Internship,121766,167056,07-06-2024,Mid
1862,Automotive,Quant Researcher,Senior,Remote,134147,151699,17-09-2025,Mid
1863,Finance,AI Researcher,Mid,Remote,120540,186828,05-12-2023,Mid
1864,Finance,AI Researcher,Entry,Contract,109782,188846,31-10-2023,Large
1865,Finance,NLP Engineer,Senior,Full-time,122408,206048,26-08-2025,Mid
1866,Healthcare,Quant Researcher,Mid,Internship,58854,124327,04-07-2025,Large
1867,Automotive,Quant Researcher,Entry,Internship,88941,139505,09-11-2024,Startup
1868,Retail,Data Analyst,Entry,Internship,72495,145673,20-11-2024,Mid
1869,Retail,Computer Vision Engineer,Senior,Internship,82814,179347,26-05-2025,Startup
1870,Finance,ML Engineer,Mid,Internship,116933,134438,16-09-2024,Mid
1871,Finance,AI Product Manager,Senior,Internship,98712,188424,17-07-2024,Startup
1872,E-commerce,Data Analyst,Mid,Internship,60237,131972,08-06-2024,Mid
1873,Automotive,Data Scientist,Mid,Contract,107898,200535,10-04-2024,Large
1874,Automotive,Computer Vision Engineer,Entry,Remote,139581,152762,03-09-2025,Startup
1875,Healthcare,AI Product Manager,Senior,Contract,75241,170085,04-02-2025,Large
1876,Education,Quant Researcher,Mid,Contract,137255,202108,08-09-2024,Startup
1877,Finance,Data Scientist,Mid,Full-time,85959,155778,16-04-2025,Mid
1878,Retail,Quant Researcher,Mid,Remote,127608,200088,20-08-2024,Large
1879,Education,Computer Vision Engineer,Senior,Full-time,108442,183191,13-12-2023,Large
1880,Education,Data Scientist,Mid,Contract,130051,206373,11-04-2024,Large
1881,Tech,Data Analyst,Mid,Internship,97481,117918,10-08-2025,Large
1882,Retail,ML Engineer,Entry,Contract,94087,155660,29-12-2023,Mid
1883,Tech,ML Engineer,Entry,Full-time,70792,91387,02-01-2025,Mid
1884,Tech,NLP Engineer,Mid,Full-time,68291,154121,23-12-2023,Startup
1885,Automotive,Data Analyst,Entry,Internship,137372,221784,09-03-2024,Large
1886,Automotive,AI Researcher,Entry,Remote,83107,169161,16-01-2025,Large
1887,Retail,AI Researcher,Mid,Internship,88435,184953,22-07-2025,Large
1888,Tech,AI Product Manager,Senior,Full-time,136510,188862,02-10-2023,Large
1889,Automotive,Data Analyst,Senior,Remote,143200,155406,12-06-2025,Large
1890,Retail,Computer Vision Engineer,Entry,Contract,82823,182473,13-08-2024,Mid
1891,Automotive,NLP Engineer,Senior,Remote,109348,119746,28-04-2025,Mid
1892,Retail,ML Engineer,Entry,Internship,65370,116822,13-09-2025,Large
1893,Retail,Data Analyst,Senior,Remote,131317,223043,05-01-2025,Large
1894,Automotive,Quant Researcher,Senior,Full-time,87751,118275,16-10-2023,Mid
1895,Finance,Data Scientist,Entry,Remote,119481,186317,24-07-2024,Startup
1896,E-commerce,AI Researcher,Senior,Remote,94861,166400,12-10-2024,Startup
1897,Finance,ML Engineer,Senior,Remote,114821,195654,09-04-2024,Large
1898,E-commerce,Quant Researcher,Entry,Internship,137105,162867,23-10-2024,Mid
1899,Healthcare,Computer Vision Engineer,Mid,Internship,73444,83704,04-10-2024,Startup
1900,Retail,ML Engineer,Mid,Full-time,76464,92375,19-12-2024,Mid
1901,E-commerce,AI Product Manager,Entry,Remote,129651,170616,29-12-2024,Mid
1902,Retail,NLP Engineer,Senior,Remote,145357,162928,31-05-2024,Startup
1903,Education,Data Scientist,Senior,Internship,130772,144979,15-11-2024,Startup
1904,E-commerce,Data Analyst,Senior,Contract,71169,107210,10-10-2024,Mid
1905,Automotive,Data Analyst,Mid,Remote,108790,120569,04-07-2025,Startup
1906,Retail,ML Engineer,Entry,Remote,87504,161685,30-03-2024,Large
1907,Finance,Data Analyst,Mid,Full-time,83696,154585,14-01-2024,Mid
1908,Automotive,AI Researcher,Senior,Full-time,45038,106353,22-01-2025,Startup
1909,Tech,AI Researcher,Senior,Remote,52265,124743,22-04-2025,Mid
1910,Automotive,Data Analyst,Mid,Internship,147433,197450,20-05-2025,Mid
1911,Education,Quant Researcher,Entry,Internship,129069,209902,30-08-2025,Mid
1912,Automotive,NLP Engineer,Entry,Full-time,53182,143456,22-12-2024,Startup
1913,Tech,AI Product Manager,Entry,Internship,78877,155191,18-07-2025,Mid
1914,Tech,AI Product Manager,Mid,Full-time,79490,119269,30-07-2024,Large
1915,Education,Computer Vision Engineer,Senior,Internship,46931,121518,11-10-2023,Mid
1916,Education,AI Researcher,Senior,Full-time,62605,95713,06-04-2025,Startup
1917,Automotive,Data Analyst,Entry,Internship,138097,199176,18-11-2023,Large
1918,E-commerce,Data Analyst,Entry,Contract,99857,141489,17-09-2024,Mid
1919,Retail,Data Analyst,Senior,Remote,107295,174101,20-02-2024,Mid
1920,Tech,NLP Engineer,Entry,Full-time,123053,222983,19-01-2025,Mid
1921,Finance,AI Researcher,Mid,Contract,93939,149687,27-08-2024,Startup
1922,Education,NLP Engineer,Entry,Internship,127132,172973,22-01-2025,Startup
1923,E-commerce,AI Researcher,Mid,Full-time,68948,95321,03-11-2023,Large
1924,Healthcare,ML Engineer,Entry,Internship,117098,171168,06-08-2025,Mid
1925,Healthcare,ML Engineer,Entry,Full-time,68093,162110,02-09-2025,Mid
1926,Tech,AI Researcher,Mid,Internship,149051,234508,17-10-2024,Large
1927,Finance,NLP Engineer,Mid,Internship,68849,114222,20-02-2025,Large
1928,E-commerce,ML Engineer,Entry,Contract,149671,239816,16-07-2024,Mid
1929,Finance,ML Engineer,Mid,Full-time,70538,169148,16-07-2024,Mid
1930,Healthcare,NLP Engineer,Entry,Internship,46559,58913,20-01-2025,Large
1931,Education,Data Analyst,Mid,Remote,56010,132808,16-11-2023,Large
1932,Healthcare,AI Researcher,Mid,Remote,97069,179529,07-12-2023,Startup
1933,Retail,Data Scientist,Entry,Contract,50988,141937,22-08-2025,Large
1934,E-commerce,AI Researcher,Entry,Contract,127429,145986,28-07-2025,Startup
1935,Retail,NLP Engineer,Senior,Internship,114412,158034,19-05-2024,Startup
1936,Automotive,NLP Engineer,Entry,Remote,77143,134656,13-03-2025,Mid
1937,Retail,Computer Vision Engineer,Senior,Internship,41541,62798,25-04-2024,Mid
1938,E-commerce,Data Scientist,Senior,Remote,53775,65900,08-05-2024,Large
1939,Retail,Data Scientist,Senior,Full-time,56922,108481,03-02-2024,Large
1940,Healthcare,AI Product Manager,Entry,Remote,73378,85805,10-05-2025,Mid
1941,E-commerce,NLP Engineer,Senior,Full-time,138785,238009,15-08-2024,Startup
1942,E-commerce,NLP Engineer,Entry,Contract,76728,116756,12-05-2024,Large
1943,Finance,Data Analyst,Entry,Contract,76471,130897,15-01-2024,Mid
1944,E-commerce,NLP Engineer,Entry,Contract,110388,189599,01-01-2024,Mid
1945,E-commerce,Data Scientist,Entry,Remote,89874,154358,08-08-2025,Large
1946,Education,Quant Researcher,Mid,Internship,58207,79736,19-11-2023,Large
1947,Automotive,Quant Researcher,Entry,Remote,71100,143266,01-07-2025,Startup
1948,E-commerce,Quant Researcher,Entry,Internship,137029,236175,16-09-2025,Mid
1949,Education,Data Scientist,Senior,Contract,113059,195940,20-04-2025,Mid
1950,Healthcare,Data Analyst,Mid,Internship,77836,97801,17-06-2024,Large
1951,Finance,Quant Researcher,Mid,Internship,134973,214730,06-07-2025,Mid
1952,Education,Data Analyst,Mid,Internship,52949,102386,14-07-2025,Mid
1953,Healthcare,Data Analyst,Senior,Internship,119299,146767,15-10-2024,Large
1954,Tech,NLP Engineer,Entry,Remote,83982,166278,30-08-2025,Large
1955,Automotive,ML Engineer,Entry,Remote,48725,96277,17-11-2023,Large
1956,Finance,Quant Researcher,Mid,Contract,149725,238111,24-04-2025,Large
1957,Healthcare,NLP Engineer,Senior,Internship,125120,171165,11-02-2025,Large
1958,Tech,Data Scientist,Entry,Internship,92960,134856,22-10-2023,Mid
1959,Education,AI Researcher,Mid,Remote,84627,107657,02-05-2024,Mid
1960,Education,Computer Vision Engineer,Senior,Internship,113567,141815,08-03-2025,Mid
1961,E-commerce,Data Scientist,Mid,Contract,40402,80152,22-04-2025,Large
1962,E-commerce,Data Scientist,Senior,Internship,130661,211849,04-11-2024,Mid
1963,Automotive,Quant Researcher,Entry,Internship,49531,66613,25-07-2025,Mid
1964,Education,Quant Researcher,Mid,Remote,130480,180145,05-09-2025,Large
1965,Finance,Data Scientist,Mid,Remote,74440,100994,06-02-2025,Mid
1966,Tech,Quant Researcher,Senior,Full-time,125311,197070,27-01-2025,Startup
1967,Education,AI Researcher,Entry,Contract,69924,129065,13-12-2024,Startup
1968,E-commerce,ML Engineer,Mid,Remote,143317,202861,23-10-2023,Large
1969,Automotive,AI Researcher,Mid,Remote,107946,202170,20-06-2024,Large
1970,Finance,Data Scientist,Mid,Remote,104516,120254,29-01-2024,Mid
1971,Tech,ML Engineer,Entry,Internship,100209,149987,02-08-2024,Large
1972,Education,Data Analyst,Entry,Internship,125179,161443,14-05-2025,Startup
1973,Education,AI Researcher,Senior,Full-time,74296,157397,20-06-2025,Mid
1974,Automotive,ML Engineer,Senior,Contract,98345,185074,01-04-2025,Mid
1975,Tech,Quant Researcher,Entry,Remote,109031,158268,31-08-2025,Startup
1976,Education,Computer Vision Engineer,Senior,Contract,117323,142634,20-04-2025,Large
1977,Tech,Data Analyst,Mid,Contract,63685,117966,06-03-2024,Startup
1978,Tech,Data Analyst,Senior,Remote,85582,159454,13-07-2024,Large
1979,E-commerce,AI Product Manager,Senior,Full-time,140375,162701,09-11-2024,Large
1980,Finance,AI Product Manager,Mid,Internship,72541,113000,18-03-2024,Mid
1981,E-commerce,AI Product Manager,Entry,Contract,62419,81701,11-09-2025,Startup
1982,E-commerce,NLP Engineer,Senior,Remote,83082,168419,23-03-2024,Startup
1983,Finance,ML Engineer,Mid,Contract,97924,129750,12-09-2025,Startup
1984,Automotive,AI Researcher,Senior,Full-time,126658,206526,06-08-2024,Startup
1985,Automotive,Data Analyst,Mid,Contract,46246,137067,02-05-2025,Mid
1986,Finance,Data Analyst,Entry,Full-time,138115,160417,30-10-2024,Startup
1987,Healthcare,Data Scientist,Entry,Contract,44089,122930,13-07-2024,Mid
1988,Tech,ML Engineer,Senior,Internship,75187,168220,12-10-2024,Large
1989,Finance,AI Product Manager,Mid,Remote,75937,160307,10-02-2025,Large
1990,Tech,Data Scientist,Entry,Internship,101664,150656,09-01-2025,Startup
1991,Finance,Computer Vision Engineer,Entry,Full-time,129971,201877,12-12-2024,Startup
1992,Finance,Quant Researcher,Entry,Contract,77772,150810,14-02-2024,Startup
1993,Automotive,Computer Vision Engineer,Mid,Contract,43959,65908,28-02-2025,Startup
1994,Tech,NLP Engineer,Senior,Internship,149301,234157,08-01-2025,Mid
1995,Education,AI Researcher,Mid,Full-time,63305,152463,30-01-2025,Startup
1996,Finance,NLP Engineer,Senior,Internship,90382,110126,22-04-2024,Large
1997,Automotive,AI Product Manager,Mid,Remote,47848,137195,02-12-2023,Large
1998,Education,Data Analyst,Entry,Contract,134994,180108,29-10-2023,Large
1999,Education,Quant Researcher,Senior,Contract,62388,82539,10-08-2024,Large
2000,Finance,Quant Researcher,Senior,Full-time,55835,97374,20-02-2025,Startup
